e12c56c9-8617-4a8e-ab63-72579cb6c147,City greenlights tax hike on businesses and apartments to fund completion of Atlanta Beltline,"The legislation, introduced in January, was put on a fast track for approval after Atlanta BeltLine Inc. said completing the trail by its 2030 deadline was in danger without an infusion of millions of dollars.",https://www.bizjournals.com/atlanta/news/2021/03/16/atlanta-beltline-tax-increase.html?ana=brss_1566,bizjournals,None,en,business,2021-03-16 11:53:10 +0000
521c1776-0729-44bf-930d-9709b33f9424,Here are 8 new residential projects planned around metro Atlanta,The new projects include two proposed by Texas home building giant D.R. Horton that would bring 300 new homes to DeKalb and Gwinnett counties.,https://www.bizjournals.com/atlanta/news/2021/03/16/new-residential-projects-planned-atlanta.html?ana=brss_1566,bizjournals,None,en,business,2021-03-16 17:10:45 +0000
f446485a-f44b-492d-885e-d886424748fc,Honey Baked Ham picks retired Coca-Cola exec to succeed Linda van Rees,A former top Coca-Cola exec is taking over the top spot for another household name.,https://www.bizjournals.com/atlanta/news/2021/03/16/honey-baked-ham-picks-retired-coca-cola.html?ana=brss_1566,bizjournals,None,en,business,2021-03-16 18:17:56 +0000
3edaf082-46d0-4a9c-b37d-20f56935e68f,"Canada's CI Financial expands in Southeast, buys Atlanta's Brightworth",A growing Canadian wealth management firm is expanding in the Southeast and will buy one of Atlanta's largest financial planning firms.,https://www.bizjournals.com/atlanta/news/2021/03/16/ci-financial-acquires-brightworth.html?ana=brss_1566,bizjournals,None,en,business,2021-03-16 18:46:36 +0000
7677d86f-98b0-4f7f-9be6-7ccbcf8b3786,New York architecture firm expands into Atlanta,A New York architecture and interior design firm is expanding into a mixed-use in Atlanta's Midtown neighborhood.,https://www.bizjournals.com/atlanta/news/2021/03/16/fogarty-finger-expands-into-atlanta.html?ana=brss_1566,bizjournals,None,en,business,2021-03-16 22:07:57 +0000
dce55ce4-4a8d-4fc8-b3de-f34af596136f,"Hank Aaron museum coming to Georgia State, as memorial to be bigger than expected","Georgia State has been working with Hank Aaron's widow, Billye, on the design concept for the project, which will be a new tourist destination for the city.",https://www.bizjournals.com/atlanta/news/2021/03/16/hank-aaron-atlanta-georgia-state-stadium.html?ana=brss_1566,bizjournals,None,en,business,2021-03-16 23:04:08 +0000
4aab94e0-49ed-4f02-9e15-2c8641aed650,Late night hosts are skeptical Trump will urge hesitant Republicans to get COVID-19 vaccines,"The U.S. has administered more than 100 million COVID-19 shots, but ""there still isn't anywhere near enough vaccine to go around,"" Jimmy Kimmel said on Monday's Kimmel Live, ""and even when there is, the worry is that people will not want it — 49 percent of Republican men say they will not get the va...",https://theweek.com/speedreads/972269/late-night-hosts-are-skeptical-trump-urge-hesitant-republicans-covid19-vaccines,Peter Weber,None,en,general,2021-03-16 09:02:04 +0000
1173082e-b503-4153-8c6e-64f724b937e8,Cuomo vs. Inslee: A COVID-19 tale of two governors,"New York's beleaguered Governor Andrew Cuomo has not yet resigned or been impeached over his various scandals. Seven women so far have accused him of some form of sexual misconduct, he apparently tried to cover up the number of people who had died of COVID-19 in nursing homes, and seemingly every da...",https://theweek.com/articles/972073/cuomo-vs-inslee-covid19-tale-two-governors,Ryan Cooper,None,en,general,2021-03-16 09:55:01 +0000
d18aee59-50a7-4932-a349-b381e1d08113,"American Jesuits pledge $100 million for descendants of slaves they owned, sold","The Jesuits, a Catholic order of priests that counts Pope Francis among its members, have pledged to raise at least $100 million to atone for the order's ownership and sale of enslaved Black people in the early days of the American republic, The New York Times reported Monday. Historians and Catholi...",https://theweek.com/speedreads/972284/american-jesuits-pledge-100-million-descendants-slaves-owned-sold,Peter Weber,None,en,general,2021-03-16 10:44:11 +0000
acac1af1-567a-48d1-b8b7-c4cc67a528f6,"10 things you need to know today: March 16, 2021","1. Federal authorities have charged Julian Elie Khater of Pennsylvania and George Pierre Tanios of West Virginia with assaulting Capitol Police officer Brian Sicknick with bear spray during the Jan. 6 riot at the Capitol, the Justice Department announced Monday. Sicknick later died. No homicide char...",https://theweek.com/10things/972281/10-things-need-know-today-march-16-2021,Harold Maass,None,en,general,2021-03-16 10:53:00 +0000
aed109c7-84bc-4e10-b733-ff814e4448e2,"The daily business briefing: March 16, 2021","1. The S&P 500 and the Dow Jones Industrial Average continued their record-setting surge on Monday, both gaining to close at all-time highs. The S&P 500 rose by nearly 0.7 percent. The Dow gained 0.5 percent to post its sixth straight record high. The tech-heavy Nasdaq, which has seen big swings lat...",https://theweek.com/business-briefing/972291/daily-business-briefing-march-16-2021,Harold Maass,None,en,general,2021-03-16 11:23:00 +0000
9d3c81f4-90a3-40ea-a72d-0eceb9615036,Prince Philip has left the hospital after a month,"Prince Philip is out of the hospital.
The 99-year-old Duke of Edinburgh and husband of Queen Elizabeth II left King Edward VII's Hospital in London on Tuesday, a month after he was hospitalized on Feb. 16, BBC News and The Associated Press report.
When Philip was first admitted, Buckingham Palace de...",https://theweek.com/speedreads/972293/prince-philip-left-hospital-after-month,Brendan Morrow,None,en,general,2021-03-16 12:05:30 +0000
9392f64f-c9dc-4449-8276-4dcafb36b9ae,Many COVID long-haulers report improved symptoms after getting the vaccine. A new study backs them up.,"A significant number of the 30 million Americans infected with COVID-19 have lingering symptoms months after their initial illness. And many of these people with ""long COVID,"" or COVID long-haulers, are reporting that their symptoms improved or cleared up after getting vaccinated. ""That's not how va...",https://theweek.com/speedreads/972298/many-covid-longhaulers-report-improved-symptoms-after-getting-vaccine-new-study-backs,Peter Weber,None,en,general,2021-03-16 13:01:34 +0000
4481de0c-a849-4d9f-9367-da2b566b7e17,Moderna begins study of COVID-19 vaccine in young children,"Moderna announced Tuesday it has started dosing the first participants in a study of its COVID-19 vaccine in young children.
The company is studying its coronavirus vaccine in children between the ages of 6 months and 11 years old, and it said Tuesday that the first participants in this phase 2/3 st...",https://theweek.com/speedreads/972295/moderna-begins-study-covid19-vaccine-young-children,Brendan Morrow,None,en,general,2021-03-16 13:13:41 +0000
a2d02d63-eaac-4682-875a-8160a0ff5abb,The GOP's anti-woke cul-de-sac,"As $1,400 stimulus checks from the sprawling American Rescue Plan start splashing bank accounts this week, prominent Republicans are doubling down on their misguided anti-wokeness message, crying ""cancellation!"" at the slightest criticism, and steering their party into a potentially disastrous cul-d...",https://theweek.com/articles/972282/gops-antiwoke-culdesac,David Faris,None,es,general,2021-03-16 13:42:27 +0000
399d6e08-fbe0-4ced-8180-ddf26e3c633e,Trump staffers reportedly tried to 'shamelessly' jump the COVID-19 vaccine line,"Trump administration staffers at almost every professional level 'shamelessly' attempted to jump the COVID-19 vaccine line in the early stages of the national drive late last year, a senior administration official told Vanity Fair. It reportedly didn't matter how healthy they were, if they were work...",https://theweek.com/speedreads/972315/trump-staffers-reportedly-tried-shamelessly-jump-covid19-vaccine-line,Tim O'Donnell,https://images.theweek.com/sites/default/files/styles/tw_image_9_4/public/gettyimages-1231579921.jpg?itok=xMuAmfwv,en,general,2021-03-16 14:13:00 +0000
aebd58b0-45be-4435-95b0-d233115f112a,Elliot Page blasts 'extremely influential people' spreading 'damaging rhetoric' about transgender people,"Elliot Page is opening up in his first interview since coming out as transgender, urging fans to help him fight against ""anti-trans legislation, hate and discrimination.""
The Juno and The Umbrella Academy star came out as transgender in December, and in an interview with Time published Tuesday, he d...",https://theweek.com/speedreads/972311/elliot-page-blasts-extremely-influential-people-spreading-damaging-rhetoric-about-transgender-people,Brendan Morrow,None,en,general,2021-03-16 14:31:26 +0000
c9cc8a58-c4ec-4633-8c57-7aea70074dc9,Democrats blast Kevin McCarthy for claim terrorists are crossing southern border,"House Minority Leader Kevin McCarthy (R-Calif.) traveled to the southern border on Monday, where he claims border agents he met with warned him that suspected terrorists are trying to cross into the United States via Mexico. ""You saw it in their eyes,"" McCarthy said, referring to the agents. ""They t...",https://theweek.com/speedreads/972328/democrats-blast-kevin-mccarthy-claim-terrorists-are-crossing-southern-border,Tim O'Donnell,None,en,general,2021-03-16 15:07:00 +0000
8e5da8ee-17d4-44c7-b691-9f04c959c7b3,"The week's best parenting advice: March 16, 2021","1. Moderna announced this week that it has started studying its COVID-19 vaccine in children between the ages of 6 months and 11 years old. The company expects to enroll 6,750 healthy participants under the age of 12 in the United States and Canada for the study, which will ""help us assess the poten...",https://theweek.com/parenting/972306/weeks-best-parenting-advice-march-16-2021,Jessica Hullinger,None,en,general,2021-03-16 15:15:00 +0000
6b0b0c24-27e9-4fdb-8c1a-6827ee67919b,French health ministry warns of new coronavirus variant that may be able to evade PCR tests,"Researchers at the Institut Pasteur are investigating whether a newly-identified coronavirus variant in the Brittany region of France may be more difficult for standard PCR tests to detect, the French health ministry said Tuesday.
The variant was reportedly first detected in a cluster of eight cases...",https://theweek.com/speedreads/972363/french-health-ministry-warns-new-coronavirus-variant-that-may-able-evade-pcr-tests,Tim O'Donnell,None,en,general,2021-03-16 16:35:00 +0000
